,case_ids,xml_path,image_paths
147,ccr182605534,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1826.05534.150.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_059.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_065.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_071.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_139.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_111.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_105.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_104.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_110.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_138.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_070.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_064.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_058.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_072.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_066.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_099.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_106.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_112.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_113.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_107.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_098.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_067.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_073.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_077.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_063.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_088.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_103.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_117.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_116.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_102.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_089.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_062.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_076.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_060.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_074.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_048.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_114.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_100.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_128.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_129.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_101.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_115.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_049.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_075.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_061.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_013.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_039.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_038.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_014.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_028.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_148.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_149.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_029.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_015.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_017.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_016.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_027.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_033.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_147.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_146.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_032.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_026.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_018.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_030.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_024.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_144.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_150.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_145.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_025.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_031.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_019.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_035.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_021.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_141.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_140.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_020.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_034.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_022.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_036.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_142.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_143.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_037.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_023.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_078.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_044.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_050.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_087.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_093.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_118.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_130.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_124.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_125.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_131.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_119.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_092.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_086.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_051.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_045.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_079.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_053.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_047.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_090.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_084.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_127.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_133.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_132.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_126.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_085.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_091.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_046.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_052.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_056.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_042.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_095.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_081.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_122.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_136.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_137.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_123.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_080.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_094.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_043.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_057.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_041.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_055.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_069.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_082.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_096.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_135.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_121.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_109.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_108.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_120.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_134.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_097.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_083.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_068.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_054.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5534_040.tif||
148,ccr183005560,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1830.05560.008.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5560_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5560_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5560_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5560_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5560_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5560_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5560_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5560_008.tif||
149,ccr183306768,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1833.06768.006.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6768_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6768_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6768_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6768_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6768_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6768_001.tif||
150,ccr181301081,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1813.01081.007.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1081_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1081_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1081_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1081_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1081_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1081_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1081_001.tif||
151,ccr181801021,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1818.01021.006.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1021_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1021_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1021_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1021_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1021_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1021_003.tif||
152,ccr181801053,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1818.01053.008.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1053_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1053_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1053_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1053_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1053_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1053_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1053_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1053_003.tif||
153,ccr183927486,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1839.27486.024.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_021.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_020.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_022.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_023.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_024.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_018.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_019.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_014.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_015.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_017.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_016.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_013.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27486_010.tif||
154,ccr183727080,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1837.27080.010.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/27080_005.tif||
155,ccr184207145,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1842.07145.002.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7145_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7145_001.tif||
156,ccr181201078,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1812.01078.007.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1078_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1078_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1078_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1078_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1078_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1078_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1078_003.tif||
157,ccr180624443,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1806.24443.002.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/24443_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/24443_002.tif||
158,ccr184207144,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1842.07144.002.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7144_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7144_002.tif||
159,ccr182001042,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1820.01042.007.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1042_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1042_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1042_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1042_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1042_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1042_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1042_006.tif||
160,ccr182805549,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1828.05549.002.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5549_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/5549_001.tif||
161,ccr184406865,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1844.06865.006.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6865_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6865_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6865_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6865_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6865_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/6865_001.tif||
162,ccr182304275,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1823.04275.003.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/4275_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/4275_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/4275_003.tif||
163,ccr183107152,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1831.07152.012.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7152_008.tif||
164,ccr183107922,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/ccr1831.07922.034.xml,dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_022.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_023.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_021.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_020.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_034.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_030.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_024.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_018.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_019.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_025.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_031.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_027.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_033.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_007.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_032.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_026.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_003.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_017.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_016.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_002.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_028.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_014.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_008.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/1079_009.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_001.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_015.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_029.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_011.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_005.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_004.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_010.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_006.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_012.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_013.tif||dlps/dlps_digitalassets/Goldenseal-Staging/ccr/7922_007.tif||
